id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42834407,Stunning Queen Anne Views with Designer Finishes,28420265,Sherry,Queen Anne,East Queen Anne,47.63936,-122.34325,Entire home/apt,384,2,51,2021-09-21,5.00,23,182,51,STR-OPLI-20-000331
42853396,"Ideal South Lake Union 2BR w/ Gym, W/D, walk to Google, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.62492,-122.330452,Entire home/apt,253,30,0,,,149,333,0,
42856473,"Lux South Lake Union 2BR w/ Indoor Pool, Gym, nr. Amazon, by Blueground",107434423,Blueground,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,295,30,0,,,149,265,0,
42857892,Queen Anne Two Bedroom with a View,6867419,Leona,Queen Anne,Lower Queen Anne,47.62399,-122.36395,Entire home/apt,264,2,4,2021-02-28,0.51,2,325,4,STR-OPLI-20-000442
42860814,"5br 8bed house near airport, downtown & train",145720154,Chima,Rainier Valley,Mount Baker,47.56883,-122.28751,Entire home/apt,368,2,7,2021-08-17,0.51,6,73,5,STR-OPLI-19-003006
42861356,Spacious & Newly remodeled 3BR in heart of Seattle,145720154,Chima,Rainier Valley,Mount Baker,47.5671,-122.28676,Entire home/apt,209,2,26,2021-09-07,1.74,6,162,21,STR-OPLI-19-003006
42862942,New studio with standup desk in Ballard,29658855,Olessia,Ballard,Loyal Heights,47.68432,-122.3775,Entire home/apt,60,30,4,2021-06-30,0.23,1,143,3,
42869442,"Crisp South Lake Union 1BR w/ Doorman, Gym, nr. Amazon, by Blueground",107434423,Blueground,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,201,30,0,,,149,346,0,
42894717,Stylish Seattle farmhouse - Bonus suite + views,639972,Eric,Beacon Hill,North Beacon Hill,47.58409,-122.31842,Entire home/apt,565,2,16,2021-08-31,3.45,3,208,16,STR-OPLI-19-002955
42902065,**Private Apt - 1 Bdrm with King Bed. Min to DT!**,19604182,Claire,Capitol Hill,Stevens,47.62356,-122.30287,Entire home/apt,127,1,46,2021-09-21,4.68,1,223,38,STR-OPLI-20-000478
42953676,"Seattle Paradise, entire condominium",303781996,Michael,Downtown,Belltown,47.61801,-122.35273,Entire home/apt,175,3,11,2021-09-11,1.10,1,196,11,STR-OPLI-20-000046
42981588,Bright 6th FL Condo with in Unit W/D Parking Pool,50402335,Mei,Downtown,Belltown,47.61599,-122.34777,Entire home/apt,162,2,46,2021-09-18,2.93,1,207,43,STR-OPLI-20-000526
42984581,"Ballard Green Home with AC, Balcony & Rooftop Deck",140236800,TurnKey Vacation Rentals,Ballard,Adams,47.67147,-122.38855,Entire home/apt,207,3,15,2021-08-15,1.01,55,298,14,STR-OPLI-20-000635
42987988,Panoramic Views @ Seattle Townhouse on Beacon Hill,22186709,Elena,Beacon Hill,North Beacon Hill,47.58376,-122.31457,Entire home/apt,167,2,18,2021-06-21,1.25,2,304,14,STR-OPLI-19-002991
42994085,Pet-Friendly 2BR in The Fremont Lofts Near Google,48005494,Zeus,Other neighborhoods,Fremont,47.65382,-122.35739,Entire home/apt,189,30,2,2021-08-16,0.37,79,237,2,
43039971,One-Of-A-Kind Log Home on Puget Sound with Views,140236800,TurnKey Vacation Rentals,Magnolia,Lawton Park,47.66952,-122.41453,Entire home/apt,149,30,17,2021-03-28,1.01,55,184,9,STR-OPLI-20-000524
43043911,"Downtown Seattle Condo, Loft, Sleep 4",235513348,Lina,Downtown,Belltown,47.61795,-122.34726,Entire home/apt,155,2,22,2021-09-23,8.46,1,6,22,STR-OPLI-20-000339
43045062,"Penthouse above Pike Place +Target, w/ Parking",78372476,Elta,Downtown,Central Business District,47.60758,-122.33776,Entire home/apt,196,6,16,2021-09-12,1.03,2,119,8,STR-OPLI-19-000991
43046080,West Seattle Junction - 2-3 blocks to anything!,5974613,Rebekah,West Seattle,Genesee,47.56604,-122.38294,Entire home/apt,134,1,12,2021-09-19,5.45,1,159,12,STR-OPLI-21-000621
43047552,Judkin’s Park Bungalow,259251861,Brianna,Central Area,Atlantic,47.594,-122.30348,Entire home/apt,95,30,2,2021-03-03,0.22,1,190,2,
43060179,Comfortable Studio in University Way-Walk to UW,11715008,Jeff,University District,University District,47.65686,-122.31566,Entire home/apt,50,30,7,2021-08-31,0.88,4,54,4,
43103347,A beautiful house with a lake view #1,37795322,Mie,Lake City,Cedar Park,47.72266,-122.28188,Private room,61,2,19,2021-08-28,19,2,84,15,STR-OPLI-19-002114
43109543,"1 Bed/ 1 Bath, walkable to Green Lake!",13035705,Mike,Northgate,North College Park,47.69189,-122.34293,Private room,65,1,46,2021-09-21,3.29,1,346,37,STR-OPLI-20-000686
43110115,"Summer Beach Private RoofDeck&Garden,2BD/3BTH,Frpl",102454676,Gus,West Seattle,Alki,47.57766,-122.41055,Entire home/apt,383,27,10,2021-08-26,2.61,1,316,10,STR-OPLI-20-000863
43118048,Quiet 1 bedroom condo downtown!,340110880,Eric,Downtown,First Hill,47.61124,-122.33067,Entire home/apt,132,3,54,2021-09-16,5.18,1,2,44,STR-OPLI-19-001706
43143775,Ballard Getaway - Brand New Modern Apartment,106048207,Guillem,Ballard,Adams,47.67364,-122.3906,Entire home/apt,136,2,41,2021-09-19,11.71,1,39,34,STR-OPLI-20-000470
43163848,Budget Friendly Studio a Block from University Way,11715008,Jeff,University District,University District,47.65888,-122.31716,Entire home/apt,60,30,5,2021-04-22,0.31,4,56,4,
43187800,Affordable Studio in Belltown-Long Term Available,107456887,Melissa,Downtown,Belltown,47.61726,-122.34761,Entire home/apt,55,30,10,2021-08-17,0.66,3,90,8,
43188510,Affordable Studio Close to UWA,11715008,Jeff,University District,University District,47.6587,-122.31754,Entire home/apt,40,30,5,2021-09-01,1.49,4,149,5,
43248871,Central Park Room - Shared Coed Room (Top Bed),258796003,Julia,Capitol Hill,Montlake,47.64324,-122.30228,Shared room,23,1,3,2021-09-03,3,53,61,3,STR-OPLI-21-000070
43295103,"SunnyS Loft- close to town, relaxing, cozy, happy",207773925,Lisa,Other neighborhoods,Green Lake,47.68848,-122.33116,Private room,79,2,35,2021-09-21,2.53,2,167,28,STR-OPLI-20-000448
43319505,Private Daylight Basement in House on Greenbelt,1214247,Marcell,Delridge,North Delridge,47.56223,-122.35934,Entire home/apt,75,30,3,2020-12-31,0.19,1,208,2,
43320821,Seattle Urban Village- Shasta,39834464,Vera,Cascade,Eastlake,47.64054,-122.32445,Private room,53,30,0,,,51,365,0,STR-OPLI-19-000080
43320824,Seattle Urban Village- Cascade,39834464,Vera,Cascade,Eastlake,47.64172,-122.3247,Private room,54,30,0,,,51,365,0,STR-OPLI-19-000080
43320826,A-Seattle Urban Village- Lopez- Roof top view deck,39834464,Vera,Cascade,Eastlake,47.64041,-122.32343,Private room,78,30,2,2021-02-26,0.16,51,365,1,STR-OPLI-19-000080
43320830,A-Seattle Urban Village- Guemes-Roof top view deck,39834464,Vera,Cascade,Eastlake,47.64075,-122.32473,Private room,59,30,2,2021-04-05,0.33,51,365,2,STR-OPLI-19-000080
43320834,A-Center of Capital Hill- 3,39834464,Vera,Capitol Hill,Broadway,47.6196,-122.31995,Private room,51,30,0,,,51,365,0,STR-OPLI-19-000080
43320837,Eastlake Little Oasis- Shasta,39834464,Vera,Cascade,Eastlake,47.64067,-122.32292,Private room,52,30,0,,,51,365,0,STR-OPLI-19-000080
43367930,Eastlake Family Oasis,39834464,Vera,Cascade,Eastlake,47.64242,-122.32435,Entire home/apt,157,30,2,2021-07-29,0.51,51,365,2,STR-OPLI-19-000080
43368117,Center of Capital Hill- 3BR,39834464,Vera,Capitol Hill,Broadway,47.61901,-122.31981,Entire home/apt,125,30,0,,,51,344,0,STR-OPLI-19-000080
43429444,"👉Live Luxe.View deck,master suite. AC garage, $1m",165390,SeattleStays - Seth Gordon,Other neighborhoods,Fremont,47.65822,-122.34733,Entire home/apt,295,7,0,,,6,178,0,STR-OPLI-19-001605
43432648,City★Water View Oasis + Pool & Gym in ♥ of Seattle,212885663,A-Team,Downtown,Belltown,47.61594,-122.34792,Entire home/apt,145,1,2,2021-07-02,0.17,2,213,2,STR-OPLI-19-000433
43438074,"The British Room, 10 min drive to downtown",258796003,Julia,University District,University District,47.66367,-122.30931,Private room,38,1,3,2020-07-17,0.20,53,57,0,STR-OPLI-21-000070
43438211,"The Fireplace Room, 10 mins to downtown",258796003,Julia,University District,University District,47.66272,-122.31124,Private room,40,1,2,2021-09-09,0.14,53,51,1,STR-OPLI-21-000070
43438308,"The Greek Island Room, 10 min drive to downtown",258796003,Julia,University District,University District,47.66307,-122.30931,Private room,40,1,5,2021-09-11,0.31,53,60,1,STR-OPLI-21-000070
43438406,"The Italian Room, 10 min drive to downtown",258796003,Julia,University District,University District,47.66323,-122.30941,Private room,40,1,4,2021-09-07,0.27,53,55,2,STR-OPLI-21-000070
43438604,"The Seattle Room, 10 min drive to downtown",258796003,Julia,University District,University District,47.66277,-122.31119,Private room,40,1,2,2021-09-01,0.14,53,52,1,STR-OPLI-21-000070
43438680,"The Southwestern Room, 10 min drive to downtown",258796003,Julia,University District,University District,47.66474,-122.31142,Private room,40,1,6,2021-09-07,6,53,63,3,STR-OPLI-21-000070
43443721,The Boho Room 5 min drive from Downtown,258796003,Julia,Central Area,Mann,47.60177,-122.29873,Private room,42,1,8,2021-01-27,0.51,53,56,5,STR-OPLI-21-000070
43452476,The Daylight Room 5 min drive from Downtown,258796003,Julia,Central Area,Mann,47.60336,-122.30074,Private room,48,1,9,2021-09-10,0.59,53,63,4,STR-OPLI-21-000070
43452684,The Traveler Room 5 min drive from Downtown,258796003,Julia,Central Area,Mann,47.60199,-122.30042,Private room,48,1,5,2021-09-07,0.32,53,58,2,STR-OPLI-21-000070
43453800,NE Seattle - One bedroom in Lake City,299537650,Lorena,Lake City,Cedar Park,47.71902,-122.28896,Private room,60,30,1,2020-06-30,0.07,1,174,0,
43458820,City★Water View Oasis + Pool & Gym in ♥ of Seattle,346462113,A-Team,Downtown,Belltown,47.61365,-122.34709,Entire home/apt,145,1,42,2021-09-08,3.25,2,214,27,STR-OPLI-19-000433
43461448,Gorgeous Lake Washington View and Special Price,34956782,Starla,Rainier Valley,Rainier Beach,47.51451,-122.25235,Entire home/apt,145,30,40,2021-09-04,2.51,2,118,33,STR-OPLI-20-000390
43498717,Tranquil West Seattle Guesthouse with Backyard,9295321,Michael,West Seattle,Fauntleroy,47.52538,-122.38082,Entire home/apt,100,1,23,2021-09-21,1.43,1,109,21,STR-OPLI-20-000396
43519844,The Baker: An Urban Luxe Garden Flat,16727906,Tory,Other neighborhoods,Fremont,47.65895,-122.36005,Entire home/apt,212,2,45,2021-09-14,3.00,2,44,38,STR-OPLI-19-002982
43531859,Chic Seattle Apartment near Greenlake,6601753,Isabel,Other neighborhoods,Roosevelt,47.68384,-122.3156,Entire home/apt,120,3,26,2021-09-13,1.64,1,148,18,STR-OPLI-20-000649
43554835,"Casa Blanca 6 – Private, Quality, Convenient, North Seattle, 1BR with Free Parking Lots, Walk to Restaurants",400489936,Allen 阿兰,Lake City,Olympic Hills,47.73313,-122.29503,Entire home/apt,123,1,25,2021-09-12,25,5,158,20,
43554849,"Casa Blanca 4 – Private, Modern, Convenient, North Seattle, 2BR with Free Parking Lots, Walk to Restaurants",400489936,Allen 阿兰,Lake City,Olympic Hills,47.73315,-122.29449,Entire home/apt,141,1,48,2021-09-06,7.42,5,168,35,
43592678,"New listing! Dog & family-friendly home w/gas grill, cable, WiFi, and Netflix!",112448661,Vacasa Seattle,Other neighborhoods,Green Lake,47.67372,-122.32887,Entire home/apt,330,2,20,2021-07-28,2.31,4,332,20,STR-OPLI-20-000327
43595628,Upper Apartment in Classic Craftsman Home Duplex,20959467,Tori,Other neighborhoods,Phinney Ridge,47.67007,-122.35571,Entire home/apt,150,30,7,2021-09-05,0.70,1,56,5,STR-OPLI-20-000940
43596704,Downtown Condo near Attractions w/ Full Kitchen & Amazing Shared Roof Deck!,212826084,Vacasa Washington,Downtown,Belltown,47.61797,-122.34544,Entire home/apt,142,1,5,2021-05-01,0.46,5,365,5,STR-OPLI-19-002948
43609683,Near train and grocery beautiful quiet and private,335973028,James,Rainier Valley,Columbia City,47.56716,-122.29402,Entire home/apt,188,2,20,2021-08-29,1.40,1,220,13,STR-OPLI-20-000859
43653096,Seattle Beautiful Home Share,42619492,Kari,Delridge,Riverview,47.5536,-122.35723,Private room,50,25,9,2021-09-12,1.52,7,174,9,str-opli-20-000336
43661722,Share West Seattle Home Long Term Roommates,42619492,Kari,Delridge,Riverview,47.55526,-122.35736,Private room,45,30,9,2021-08-07,0.60,7,144,7,STR-OPLI-20-000336
43702358,Launch Pad for all Seattle has to offer.,20493911,Kevin,Downtown,Belltown,47.61266,-122.34624,Entire home/apt,166,1,118,2021-09-24,8.47,2,290,89,STR-OPLI-20-001095
43727112,Cozy 2-BR Unit with historic charm. WalkSocre 98.,201634344,Thomas,University District,University District,47.66679,-122.31522,Entire home/apt,175,4,15,2021-09-14,1.76,1,0,15,STR-OPLI-20-000193
43732745,Modern Seattle Oasis,349435563,Richard,Rainier Valley,Brighton,47.5404,-122.28005,Entire home/apt,300,30,0,,,1,365,0,STR-OPLI-19-152434
43748129,Charming & Bright Downtown Studio,297257820,David,Downtown,Belltown,47.61437,-122.34238,Entire home/apt,139,1,75,2021-09-23,11.31,9,66,73,STR-OPLI-19-003286
43754737,Stay as long as you want | 1BR in Seattle,359069961,Shelby,Downtown,Pike-Market,47.611,-122.34123,Entire home/apt,282,30,0,,,59,365,0,
43755789,A place of your own | Studio in Seattle,359069961,Shelby,Downtown,Yesler Terrace,47.60671,-122.32035,Entire home/apt,158,30,0,,,59,365,0,
43765455,Heart of Ballard-1 bedroom-3 month min.,27705800,Katherine,Ballard,Adams,47.66851,-122.38329,Entire home/apt,80,90,3,2021-09-17,0.32,1,270,3,
43770916,The Seattle House (guest house with a view),349832761,Shawna,Delridge,High Point,47.54702,-122.37639,Entire home/apt,157,2,82,2021-09-07,7.83,1,151,67,STR-OPLI-20-000669
43777419,"Ravenna ADU, private entrance and patio",13931470,Eli,Other neighborhoods,Ravenna,47.68,-122.30942,Entire home/apt,115,3,3,2021-07-31,0.21,1,290,1,STR-OPLI-21-000848
43802203,Top Floor Water View Oasis ★ Space Needle & Cruise,346462113,A-Team,Queen Anne,Lower Queen Anne,47.62028,-122.35836,Entire home/apt,115,1,32,2021-09-12,2.14,2,201,24,STR-OPLI-19-000433
43807087,Beautiful & Bright Downtown Studio,297257820,David,Downtown,Belltown,47.61613,-122.34026,Entire home/apt,126,1,38,2021-09-10,2.50,9,79,31,STR-OPLI-19-001304
43822186,Relax in an apt of your own | 1 BR in Seattle,359069961,Shelby,Capitol Hill,Broadway,47.61477,-122.31434,Entire home/apt,146,30,0,,,59,365,0,
43829531,All-inclusive apartment home | 1BR in Seattle,359069961,Shelby,West Seattle,Fairmount Park,47.56342,-122.3765,Entire home/apt,141,30,0,,,59,365,0,
43838746,Phinney Ridge Flat - Backyard Oasis w/ Grill,140236800,TurnKey Vacation Rentals,Other neighborhoods,Phinney Ridge,47.67367,-122.35404,Entire home/apt,113,2,8,2021-08-09,0.59,55,311,5,STR-OPLI-19-000112
43861016,Magnolia Coach House: luxury & comfort,4859351,Carly,Magnolia,Lawton Park,47.65818,-122.39934,Entire home/apt,101,2,36,2021-09-17,3.23,1,117,36,STR-OPLI-20-001060
43872195,Ravenna Park Retreat,621691,Rachael,Other neighborhoods,Ravenna,47.67267,-122.30149,Entire home/apt,125,1,17,2021-08-31,1.14,2,0,13,STR-OPLI-19-001971
43912436,Lake View Condo Near Downtown Seattle,18110984,Amanda,Queen Anne,East Queen Anne,47.64055,-122.34264,Entire home/apt,125,30,1,2021-05-31,0.25,1,170,1,
43914151,Mid-Century Modern PNW Contemporary Chalet,35166626,David,West Seattle,Alki,47.56035,-122.40011,Entire home/apt,675,4,15,2021-09-20,1.13,1,145,13,STR-OPLI-20-000778
43924360,"Modern Downtown Condo w/ Water Views, Shared Pool, Hot Tub - Walk to Pike Place",111812937,Vacasa Washington,Downtown,Central Business District,47.60766,-122.33925,Entire home/apt,167,6,0,,,22,330,0,STR-OPLI-19-001599
43934293,Stylishly Updated Beacon Hill Gem -- Near I-5,140236800,TurnKey Vacation Rentals,Beacon Hill,Mid-Beacon Hill,47.54532,-122.29589,Entire home/apt,152,2,15,2021-09-07,1.07,55,257,14,STR-OPLI-19-003329
43940694,Waterfront & Pikes Place Heart @ Downtown Seattle,299541088,Mmc,Downtown,Central Business District,47.60798,-122.33743,Entire home/apt,156,1,73,2021-09-09,5.29,1,270,67,STR-OPLI-19-003386
43954347,Spacious Room in Luxurious Townhouse,25984594,Isis,Capitol Hill,Broadway,47.62181,-122.32077,Private room,92,30,28,2021-09-14,2.06,1,45,27,STR-OPLI-29-123456
43958243,Spacious Green Lake & Bryant Cathedral /UW (9),3074414,Melissa,Other neighborhoods,Bryant,47.67685,-122.28958,Entire home/apt,100,30,3,2021-05-15,0.25,75,363,3,STR-OPLI-19-002570
43958528,A View Home at Eastlake,39834464,Vera,Cascade,Eastlake,47.64217,-122.32481,Entire home/apt,418,30,0,,,51,365,0,STR-OPLI-19-000298
44016360,Deluxe Master Room/2 Queen Beds/Next to Light Rail,230287218,Dorothy,Beacon Hill,South Beacon Hill,47.52238,-122.28208,Private room,119,2,30,2021-09-05,25.00,5,88,26,STR-OPLI-19-002141
44037101,Seattle family-neighborhood home,277886691,Lynh,Other neighborhoods,Ravenna,47.67848,-122.29351,Entire home/apt,552,30,17,2021-08-23,1.23,1,69,11,STR-OPLI-20-000937
44037688,Work & relax: Private 3 BR + Deck + Backyard,26679238,Vela,Rainier Valley,Brighton,47.53442,-122.27631,Entire home/apt,200,30,0,,,2,359,0,
44046825,"3 Bedroom, Modern family city home...",9065858,Briana,Queen Anne,North Queen Anne,47.63999,-122.36362,Entire home/apt,529,3,10,2021-09-10,0.90,1,336,10,str-opli-20-000445
44135289,"Insta-worthy Views, Wine, Rooftop Firepit on Beach",5554259,Jonathan,West Seattle,Alki,47.56998,-122.40769,Entire home/apt,450,2,24,2021-09-18,3.53,1,45,24,STR-OPLI-20-001217
44136003,Lovely Mother-in-Law in Beautiful Neighborhood,35967284,Kendra,Other neighborhoods,Broadview,47.72106,-122.35707,Entire home/apt,109,3,6,2021-08-10,0.47,1,10,5,STR-OPLI-20-000993
44139610,Private Studio Apartment in West Seattle,48674965,Marcy,West Seattle,Fairmount Park,47.55096,-122.38516,Entire home/apt,60,1,63,2021-09-20,5.74,2,319,55,STR-OPLI-20-000022
44153528,Luxury Mid-Century Modern Laurelhurst Urban Oasis,295949636,Khynna,Other neighborhoods,Laurelhurst,47.6599,-122.27196,Entire home/apt,300,5,2,2021-06-15,0.41,1,141,2,STR-OPLI-21-000057
44164238,2 Bdrm Heart of the city. Decks w/ gorgeous views!,109645574,Jay,Queen Anne,West Queen Anne,47.63847,-122.37219,Entire home/apt,174,2,43,2021-09-12,43,2,148,40,STR-OPLI-20-000329
44170007,Private Room/Full Bath/Next to Light Rail(500ft),230287218,Dorothy,Beacon Hill,South Beacon Hill,47.52429,-122.28128,Private room,79,3,23,2021-09-06,1.71,5,61,20,STR-OPLI-19-002141
44197192,Well appointed monthly rental in great location,32689598,Lori,Capitol Hill,Broadway,47.62176,-122.32555,Entire home/apt,76,30,6,2021-08-21,0.55,2,275,5,
44229955,Queen Anne New Design Studio,86893100,Larissa,Queen Anne,Lower Queen Anne,47.62781,-122.35356,Entire home/apt,138,2,47,2021-09-23,22.03,3,322,41,STR-OPLI-19-001748
44233652,Sonder *Weekly Discounts* Studio at Solis,219526255,Sonder (Seattle),Capitol Hill,Broadway,47.61473,-122.31604,Entire home/apt,194,2,31,2021-09-16,2.40,9,193,27,Exempt
44233690,Sonder | ADA Accessible 1BR in Capitol Hill,219526255,Sonder (Seattle),Capitol Hill,Broadway,47.61558,-122.31578,Entire home/apt,269,2,8,2021-08-11,1.47,9,242,5,Exempt
44233706,Sonder *Weekly Discounts* 1BR in Capitol Hill,219526255,Sonder (Seattle),Capitol Hill,Broadway,47.61543,-122.31455,Entire home/apt,394,2,45,2021-08-25,3.28,9,240,41,Exempt
44233744,Sonder | 2BR + Balcony | Discounted Rates,219526255,Sonder (Seattle),Capitol Hill,Broadway,47.61467,-122.31435,Entire home/apt,325,2,30,2021-08-01,3.44,9,216,27,Exempt
44233827,Sonder | 1BR in Capitol Hill Near Trader Joe's,219526255,Sonder (Seattle),Central Area,Minor,47.61337,-122.31435,Entire home/apt,200,2,21,2021-09-08,2.14,9,192,20,Exempt
44233839,Sonder at Solis | 1BR + Rooftop in Capitol Hill,219526255,Sonder (Seattle),Capitol Hill,Broadway,47.61465,-122.3143,Entire home/apt,326,2,19,2021-07-31,2.22,9,236,16,Exempt
44247996,Broadway's Best Capitol Hill Pad with Rooftop Deck,9107439,Michael,Capitol Hill,Broadway,47.62153,-122.31867,Entire home/apt,233,30,10,2021-09-20,10,3,296,10,Exempt
44256118,Chic West Seattle Townhome w/ Private Rooftop Deck,140236800,TurnKey Vacation Rentals,Delridge,North Delridge,47.56676,-122.36989,Entire home/apt,107,2,10,2021-08-13,0.97,55,325,8,STR-OPLI-20-000385
44281181,Trendy Spacious Eastlake Apt next to Lake Union!,80780128,Justin,Cascade,Eastlake,47.63842,-122.32442,Entire home/apt,115,1,55,2021-09-06,4.91,2,137,55,STR-OPLI-19-001059
44296316,Cozy 1-bedroom in prime Capitol Hill location!,12649997,Amy,Capitol Hill,Broadway,47.61884,-122.32368,Entire home/apt,125,30,1,2021-01-28,0.12,2,151,1,
44297216,Serene Eastlake Home | Patio & Gourmet Kitchen,140236800,TurnKey Vacation Rentals,Cascade,Eastlake,47.64483,-122.32659,Entire home/apt,148,2,9,2021-09-11,0.79,55,347,9,STR-OPLI-20-001048
44307394,Phinney 4+ BR 3 BA View House Near Zoo,534305,Laurie,Other neighborhoods,Phinney Ridge,47.67489,-122.35261,Entire home/apt,446,7,3,2021-03-14,0.28,2,331,3,STR-OPLI-19-001802
44307621,Secret rose garden in Upper Queen Anne.,108351412,Bart,Queen Anne,North Queen Anne,47.64982,-122.37218,Entire home/apt,120,6,8,2021-09-15,1.61,1,60,8,STR-OPLI-20-000929
